date,order_quantity,delivery_distance,weather_impact,is_holiday,is_promotion,delivery_time,satisfaction,day_of_week,geo_cluster_encoded,_demand_intensity,_time_pattern,_weekly_rhythm,_monthly_rhythm
2026-09-19,43,46,0,1,0,2,4.4,5,0,0.297838427885603,0.9722192026904146,-0.3508700508513263,-0.5363046432373844
2026-09-20,85,44,1,1,0,6,3.8,6,0,0.5903979088514874,0.9701146203548798,-0.1937407512369037,-0.5040795557913275
2026-09-21,47,76,0,0,0,5,4.5,0,1,0.17609833187507087,0.9679356527769062,-0.03144219091912326,-0.47113670908301863
2026-09-22,84,110,1,0,0,18,3.4,1,2,0.2144134952920709,0.9656826447299272,0.13169528883562448,-0.4375230104569061
2026-09-23,119,52,1,0,0,12,3.7,2,0,0.6204682337798468,0.9633559527026427,0.2913189632755514,-0.40328632248398405
2026-09-24,97,83,0,0,0,13,4.3,3,1,0.48723314496000425,0.9609559448426126,0.44316986064412045,-0.3684753948102538
2026-09-25,79,84,0,0,0,9,4.8,4,1,0.09620692451496077,0.958483000898007,0.583196397206271,-0.3331397947420592
2026-09-26,102,84,0,1,0,13,4.0,5,1,0.24965580347196684,0.9559375121575169,0.7076624788865049,-0.29732983666717505
2026-09-27,109,108,0,1,0,10,5.0,6,2,0.34123779909224605,0.9533198813884449,0.8132471852237354,-0.26109651041209203
2026-09-28,109,90,0,0,0,9,3.9,0,1,0.4009150563139554,0.9506305227729724,0.8971333759423112,-0.22449140863757405
2026-09-29,86,78,0,0,0,9,4.8,1,1,0.11793590761943248,0.947869861842628,0.9570828559982699,-0.18756665337583966
2026-09-30,137,50,0,0,0,7,5.0,2,0,0.5572754113921149,0.9450383354109531,0.9914960935973849,-0.15037482181394035
2026-10-01,74,86,2,0,0,19,2.9,3,1,0.06294278801876782,0.9421363915043892,0.9994548978290692,-0.11296887142907407
2026-10-02,84,82,0,0,1,7,4.7,4,1,0.12295220654768162,0.9391644892913845,0.9807469172200409,-0.07540206458240392
2026-10-03,121,38,2,1,0,11,2.9,5,0,0.5302969759506505,0.9361230990097436,0.9358713055538131,-0.037727892678720606
2026-10-04,80,50,0,1,0,8,4.3,6,0,0.2709993961105075,0.9330127018922196,0.8660254037844384,-9.797174393178826e-16
2026-10-05,104,114,1,0,0,20,4.3,0,2,0.27708902751884185,0.9298337900903726,0.7730727933887152,0.037727892678715104
2026-10-06,115,73,0,0,0,7,5.0,1,1,0.301184192228817,0.9265868665966968,0.6594935735359009,0.07540206458239843
2026-10-07,67,83,0,0,0,10,4.7,2,1,0.14014940155761468,0.9232724451650303,0.5283181887460541,0.11296887142906858
2026-10-08,74,111,1,0,0,17,2.7,3,2,0.07373378490111673,0.9198910502292702,0.3830465726031674,0.1503748218139349
2026-10-09,77,115,0,0,0,16,3.8,4,2,0.32915651051709327,0.9164432168203869,0.2275547648760786,0.18756665337583425
2026-10-10,85,76,0,1,0,5,5.0,5,1,0.359768584824016,0.912929490481772,0.06599149362662729,0.22449140863756867
2026-10-11,89,114,0,1,0,12,4.6,6,2,0.30977747327024047,0.9093504271829143,-0.09733251836829937,0.2610965104120867
2026-10-12,50,110,0,0,1,11,4.7,0,2,0.18035041428788406,0.9057065932314333,-0.25805956942885044,0.2973298366671698
2026-10-13,44,88,0,1,0,10,4.6,1,1,0.11049325801614986,0.9019985651834705,-0.4119012482439961,0.333139794742054
2026-10-14,34,93,1,0,1,19,3.2,2,1,0.2268526189451653,0.898226929752465,-0.5547528543841114,0.36847539481024866
2026-10-15,83,57,0,0,0,7,4.8,3,0,0.6389059701703222,0.894392283716316,-0.6828029171631865,0.40328632248397905
2026-10-16,28,112,0,1,0,14,3.5,4,2,0.24313915351568324,0.8904952338229593,-0.7926348907416848,0.4375230104569011
2026-10-17,47,91,1,1,0,14,3.0,5,1,0.21596804604807857,0.8865363966943591,-0.8813183121098087,0.4711367090830169
2026-10-18,53,53,0,1,0,9,4.2,6,0,0.24855717435847977,0.882516398728945,-0.9464869897348501,0.5040795557913227
2026-10-19,40,105,0,1,0,13,4.4,0,2,0.23747045971287373,0.8784358760024962,-0.986402136695714,0.5363046432373797
2026-10-20,75,79,1,0,1,13,3.0,1,1,0.5319284493276698,0.8742954741674953,-0.9999987638285974,0.5677660860947042
2026-10-21,54,53,0,0,0,5,4.8,2,0,0.39043892434622446,0.8700958483509722,-0.9869140950531594,0.5984190863909253
2026-10-22,43,84,0,0,0,10,4.0,3,1,0.16973758904288572,0.8658376630508393,-0.9474972467204321,0.6282199972956399
2026-10-23,42,74,0,0,0,6,4.3,4,1,0.204026175015018,0.8615215920307551,-0.8827999127246213,0.6571263852691854
2026-10-24,27,104,0,1,0,11,5.0,5,2,0.25492632671059895,0.8571483182135107,-0.7945483039124438,0.6850970904837796
2026-10-25,62,48,0,1,0,5,4.8,6,0,0.28906082696293733,0.8527185335729771,-0.6850970904837784,0.7120922854310235
2026-10-26,37,112,0,0,1,13,3.9,0,2,0.14078969013769074,0.848232939024611,-0.5573665762616482,0.7380735316323364
2026-10-27,36,83,1,0,0,13,3.9,1,1,0.18846863488275697,0.8436922443145558,-0.41476478110541043,0.7630038343715264
2026-10-28,86,50,0,0,0,4,4.0,2,0,0.5651992012277928,0.8390971679073335,-0.2610965104120885,0.7868476953715885
2026-10-29,74,105,0,0,1,15,4.4,3,2,0.5441384134079766,0.8344484368721704,-0.10046183785216471,0.8095711633407419
2026-10-30,52,88,2,0,0,20,3.5,4,1,0.20749581324893812,0.8297467867679483,0.06285329004447454,0.831141882315693
2026-10-31,69,44,0,1,0,5,5.0,5,0,0.1937947313120766,0.8249929615268234,0.2244914086375688,0.8515291377333101
2026-11-01,94,86,1,1,1,16,4.7,6,1,0.39173659785710696,0.8201877133365134,0.38013979812359633,0.8707039001651259
2026-11-02,64,113,0,0,0,7,3.6,0,2,0.0549042835324885,0.8153318025212788,0.5256455526313234,0.8886388666523538
2026-11-03,110,56,1,0,0,19,3.6,1,0,0.513200034727355,0.8104259974216224,0.6571263852691829,0.9053084995825958
2026-11-04,71,47,0,0,0,6,4.0,2,0,0.16801384883050952,0.8054710742727116,0.7710742126987221,0.9206890630528619
2026-11-05,97,49,0,0,0,0,4.9,3,0,0.34984513829632496,0.800467817081562,0.8644487554598647,0.9347586566671495
2026-11-06,66,50,0,0,0,9,4.5,4,0,0.06470899156806993,0.7954170175029792,0.9347586566671521,0.9474972467204292
2026-11-07,88,107,0,1,0,10,5.0,5,2,0.3992098512519557,0.7903194747143034,0.9801279547221751,0.9588866947246489
2026-11-08,93,81,1,1,1,18,3.6,6,1,0.3602074853627584,0.785175995288951,0.9993461364619807,0.9689107832361485
2026-11-09,107,57,0,0,0,8,4.5,0,0,0.3368158164406375,0.7799873930687984,0.991900435258877,0.9775552389476859
2026-11-10,92,43,0,0,0,1,5.0,1,0,0.12566751557557146,0.7747544890354034,0.957989512315488,0.9848077530122076
2026-11-11,87,46,1,0,0,12,3.9,2,0,0.18674564305294103,0.7694781111801082,0.8985181561198707,0.9906579985694313
2026-11-12,106,106,0,0,0,13,5.0,3,2,0.3090542956810058,0.7641590943730261,0.8150731414862646,0.9950976454502659
2026-11-13,74,49,0,0,0,9,4.8,4,0,0.16110471655100672,0.7587982802309392,0.7098808922944291,0.9981203720381461
2026-11-14,87,109,0,1,0,14,4.7,5,2,0.15601939383489905,0.7533965169841368,0.5857480775418371,0.9997218742703886
2026-11-15,120,83,0,1,0,7,3.7,6,1,0.4891720840330514,0.7479546593421948,0.44598672568508313,0.9998998717667489
2026-11-16,33,50,0,0,0,8,5.0,0,0,0.0405952160464261,0.7424735683587445,0.294325855319286,0.9986541110764565
2026-11-17,93,111,2,0,1,21,2.6,1,2,0.5013100171730703,0.7369541112952218,0.1348119800065851,0.9959863660391046
2026-11-18,49,81,0,0,0,14,4.3,2,1,0.125480123667906,0.7313971614836501,-0.02829885808312073,0.9919004352588774
2026-11-19,64,111,0,0,1,11,4.1,3,2,0.37832624698778555,0.7258035981884479,-0.19065464503305665,0.9864021366957149
2026-11-20,63,113,1,0,0,16,3.1,4,2,0.32221290371486117,0.7201743064673104,-0.3479235126942796,0.979499299381117
2026-11-21,34,49,0,1,0,3,4.2,5,0,0.12136225357209524,0.7145101770311636,-0.4959093186843886,0.9712017522703772
2026-11-22,27,58,0,1,1,4,4.8,6,0,0.16476671994108208,0.7088121061032342,-0.6306636050425591,0.961521310247126
2026-11-23,57,122,0,0,0,11,3.5,0,2,0.42106902306580285,0.7030809952772367,-0.7485909483349852,0.9504717573001124
2026-11-24,47,53,0,0,0,9,4.4,1,0,0.22306564310409913,0.6973177513747204,-0.8465448903300581,0.9380688268961671
2026-11-25,87,51,0,0,0,2,5.0,2,0,0.7475416808203147,0.6915232863015843,-0.9219118896852246,0.9243301795773089
2026-11-26,33,53,0,0,0,8,4.9,3,0,0.17653263115212867,0.6856985169037841,-0.9726810547031606,0.9092753778138895
2026-11-27,23,44,0,0,1,7,4.8,4,0,0.16939987569774237,0.6798443648222684,-0.9974977965944991,0.89292585814957
2026-11-28,23,110,1,1,0,20,3.0,5,2,0.10123676310915995,0.6739617563471421,-0.9956999717068381,0.8753049006778152
2026-11-29,12,46,0,1,0,5,4.0,6,0,0.15521976788527783,0.6680516222711087,-0.9673355483972905,0.856437595893347
2026-11-30,30,82,2,0,0,15,3.7,0,1,0.2516719879928031,0.6621148977421857,-0.9131613271729824,0.836350808965778
2026-12-01,79,76,0,1,0,8,4.3,1,1,0.6988438963940432,0.6561525221157454,-0.834622748247822,0.8150731414862648
2026-12-02,16,78,0,0,0,9,4.5,2,1,0.16287619472878653,0.6501654388058755,-0.733815325276731,0.7926348907416859
2026-12-03,10,40,0,0,0,4,4.7,3,0,0.03586107451957101,0.6441545951361116,-0.6134287342666629,0.7690680065743187
2026-12-04,40,104,2,0,0,22,3.2,4,2,0.18689261626561332,0.6381209421895375,-0.4766750494464256,0.7444060458884217
2026-12-05,51,51,0,1,0,10,5.0,5,0,0.28021975907890234,0.632065434658304,-0.32720304085777974,0.7186841248685395
2026-12-06,85,105,0,1,0,14,5.0,6,2,0.5039853388745347,0.6259890306925631,-0.16900082032185404,0.6919388689775482
2026-12-07,54,115,1,0,0,18,2.4,0,2,0.2905356993774629,0.6198926917488681,-0.006289433316069261,0.664208360805617
2026-12-08,57,75,0,0,0,3,4.7,1,1,0.21370325400439458,0.6137773824380417,0.15658976412855968,0.6355320858443851
2026-12-09,50,82,1,0,0,11,3.2,2,1,0.17420404077010232,0.6076440703725453,0.31529093857549423,0.6059508762635502
2026-12-10,91,76,0,0,1,8,5.0,3,1,0.39919600736253635,0.6014937260133812,0.46557973179395257,0.575506852769893
2026-12-11,85,51,1,0,0,5,4.2,4,0,0.2659319496638474,0.5953273225165325,0.6034462390634249,0.5442433646315801
2026-12-12,94,102,2,1,0,18,3.4,5,2,0.4020401338219225,0.5891458355789887,0.7252119987603987,0.5122049279531162
2026-12-13,72,107,0,1,0,11,4.2,6,2,0.1054043592980552,0.582950243284357,0.8276281386027262,0.4794371622888127
2026-12-14,72,45,0,0,0,5,4.2,0,0,0.18962207868009487,0.5767415259481089,0.907962059879544,0.44598672568508
2026-12-15,97,84,0,0,1,11,4.0,1,1,0.3548328182831716,0.57052066596246,0.9640703468161502,0.41190124824399454
2026-12-16,62,112,2,0,0,21,2.1,2,2,0.07851743073924757,0.5642886476409351,0.9944559557552778,0.3772292643027728
2026-12-17,55,103,0,0,0,12,3.8,3,2,0.12350488995470801,0.5580464570626156,0.9983081582712687,0.3420201433256727
2026-12-18,79,78,0,1,0,8,3.9,4,1,0.24137784545030638,0.5517950819161206,0.9755241724818399,0.3063240196067851
2026-12-19,88,76,0,1,0,9,4.0,5,1,0.4688543103047804,0.5455355113433209,0.9267119054052857,0.2701917208837849
2026-12-20,128,54,0,1,0,9,4.0,6,0,0.5491671814360513,0.5392687357828349,0.853173733193392,0.23367469596425633
2026-12-21,57,116,0,0,0,17,4.3,0,2,0.13208665662881736,0.5329957468133109,0.7568717520049977,0.19682494146770693
2026-12-22,81,42,0,1,0,4,5.0,1,0,0.29893631402013454,0.5267175369965289,0.6403754266730303,0.15969492778755204
2026-12-23,92,84,0,0,1,10,4.7,2,1,0.5146805029932751,0.5204350997203564,0.5067930339682742,0.12233752437846092
2026-12-24,64,45,0,0,0,8,5.0,3,0,0.40089713682600786,0.5141494290415592,0.3596887296445343,0.08480592447551048
2026-12-25,41,48,0,0,0,1,4.9,4,0,0.2842255949831302,0.5078615195285212,0.20298745202677032,0.04715356935230806
2026-12-26,66,80,0,1,0,15,3.8,5,1,0.31754411011338207,0.5015723661038685,0.04087019944071723,0.009434072225900246
2026-12-27,50,119,1,1,0,21,4.5,6,2,0.13848346987034896,0.4952829638870524,-0.12233752437845509,-0.028298858083113502
2026-12-28,29,44,1,0,1,4,4.7,0,0,0.20097123645401038,0.4889943080368866,-0.282281120473973,-0.06599149362661837
2026-12-29,19,84,0,0,0,9,4.6,1,1,0.24188964316220724,0.4827073935940922,-0.43469308115438726,-0.10359016383223608
2026-12-30,27,44,0,0,1,3,4.9,2,0,0.2295611941890383,0.47642321532384757,-0.5755068527698853,-0.14104133192491503
2026-12-31,16,43,0,1,0,3,5.0,3,0,0.2156860757163646,0.47014276755839596,-0.7009653367675959,-0.1782916711579741
2027-01-01,7,80,0,0,1,9,4.4,4,1,0.12310958018220286,0.463867044039707,-0.8077211340738075,-0.2152881407450874
2027-01-02,57,80,0,1,0,12,4.4,5,1,0.5160624858560737,0.4575970377622455,-0.8929258581495643,-0.25197806138512124
2027-01-03,24,35,0,1,0,2,5.0,6,0,0.2623139249573352,0.45133374081584926,-0.9543061337287471,-0.28830919027222024
2027-01-04,12,55,0,0,0,4,4.4,0,0,0.2309942687514944,0.44507814422875014,-0.9902242534911981,-0.32422979548436837
2027-01-05,12,39,2,0,1,15,2.4,1,0,0.09595128593448145,0.43883123781077205,-0.9997218742703887,-0.35968872964453213
2027-01-06,37,49,0,0,0,7,3.6,2,0,0.340353357371217,0.4325940099967081,-0.9825455869226295,-0.39463550274943954
2027-01-07,9,116,0,0,0,8,5.0,3,2,0.15694670027434335,0.4263674476899301,-0.9391536776197699,-0.4290203540623242
2027-01-08,16,121,0,0,0,17,3.3,4,2,0.1620025771710848,0.4201525361062256,-0.8707039001651288,-0.46279432296729583
2027-01-09,24,48,2,1,0,13,3.6,5,0,0.19459935313145535,0.41395025861791623,-0.7790225855834906,-0.4959093186843854
2027-01-10,45,72,0,1,0,11,3.9,6,1,0.3889033363849212,0.4077615965982542,-0.6665559131823793,-0.5283181887460495
2027-01-11,38,116,0,1,0,13,3.7,0,2,0.3240072686151163,0.40158752926614816,-0.5363046432373877,-0.5599747861375927
2027-01-12,28,54,0,0,0,7,4.3,1,0,0.05696068686177275,0.3954290335312167,-0.39174405272039975,-0.5908340350059544
2027-01-13,69,107,0,0,1,10,4.6,2,2,0.5068443274386882,0.38928708383922134,-0.2367312102916789,-0.620851994843242
2027-01-14,43,106,0,0,0,6,4.0,3,2,0.30439250526781686,0.38316265201787425,-0.0754020645823972,-0.6499859230536443
2027-01-15,47,46,0,0,0,5,4.4,4,0,0.2972452247392276,0.377056707123075,0.08793890841105499,-0.6781943358146633
2027-01-16,34,48,0,1,1,5,4.7,5,0,0.1367056096153261,0.37097021528557544,0.24893355446688897,-0.7054370671459519
2027-01-17,81,111,0,1,0,9,3.9,6,2,0.44914011712217095,0.3649041395581091,0.40328632248398194,-0.7316753261016764
2027-01-18,52,77,0,0,0,11,5.0,0,1,0.25181479605739426,0.3588594397630148,0.546878875493631,-0.7568717520049891
2027-01-19,49,47,1,1,0,10,3.1,1,0,0.16951392607312646,0.3528370723403593,0.6758799733626744,-0.7809904676459165
2027-01-20,57,53,0,0,0,4,4.7,2,0,0.08014649270573643,0.346837990196609,0.7868476953715883,-0.803997130366939
2027-01-21,65,72,1,0,1,15,4.4,3,1,0.23253705235538352,0.34086314255384603,0.8768212752331539,-0.825858980963541
2027-01-22,101,78,0,0,0,11,3.8,4,1,0.4841625365767797,0.33491347479958233,0.9434000982715827,-0.846544890330058
2027-01-23,66,101,0,1,0,9,4.5,5,2,0.1693257626556566,0.328989928337166,0.9848077530122069,-0.8660254037844375
2027-01-24,37,110,0,1,1,15,4.3,6,2,0.07477892700140167,0.32309344043683147,0.9999394282002937,-0.8842727830087761
2027-01-25,58,40,0,0,0,11,4.0,0,0,0.18524232349219433,0.3172249440873909,0.9883913906334727,-0.9012610455459428
2027-01-26,67,84,1,1,1,11,3.9,1,1,0.16796351370450527,0.3113853678486159,0.9504717573001102,-0.9169660017960125
2027-01-27,54,73,2,0,0,17,3.4,2,1,0.2763354949660545,0.30557563570430674,0.8871922744086072,-0.931365289459853
2027-01-28,54,71,0,0,0,9,4.3,3,1,0.13097855154707988,0.2997966669160982,0.8002413226540339,-0.9444384053808275
2027-01-29,49,48,0,0,0,12,4.8,4,0,0.1542500262093677,0.29404937587800417,0.6919388689775562,-0.9561667347392504
2027-01-30,22,118,0,1,0,10,4.7,5,2,0.08993538353011882,0.28833467197173296,0.5651745667653896,-0.9665335775580406
2027-01-31,62,113,0,1,1,9,4.2,6,2,0.3465590425511273,0.2826534594228028,0.4233306560565406,-0.9755241724818378
2027-02-01,30,70,0,0,0,4,5.0,0,1,0.16499025374641893,0.2770066371574622,0.2701917208837716,-0.9831257177957039
2027-02-02,20,73,0,0,1,11,4.1,1,1,0.1454381844637113,0.2713950986604611,0.10984371154249976,-0.9893273896534932
2027-02-03,57,48,2,1,0,13,3.7,2,0,0.451163889216197,0.26581973183367,-0.05343507399304701,-0.9941203574899389
2027-02-04,40,91,0,1,0,7,4.3,3,1,0.5292063498589319,0.26028141885559586,-0.21528814074509744,-0.9974977965944993
2027-02-05,33,75,2,0,0,18,2.9,4,1,0.37717719713879494,0.2547810360417901,-0.371397033807565,-0.9994548978290693
2027-02-06,73,75,1,1,0,14,3.7,5,1,0.49771530922633084,0.2493194537061978,-0.5175965604618664,-0.9999888744757142
2027-02-07,43,117,1,1,0,20,3.6,6,2,0.42318456662924475,0.24389753602344327,-0.6499859230536494,-0.9990989662046816
2027-02-08,4,80,0,0,0,8,3.4,0,1,0.21733647489695554,0.2385161408920996,-0.7650327974578854,-0.9967864401570344
2027-02-09,14,55,0,0,0,6,4.9,1,0,0.10549743468741869,0.23317611979893932,-0.8596675801807507,-0.993054589140368
2027-02-10,0,106,0,0,0,10,4.4,2,2,0.17711581607683305,0.22787831768421063,-0.9313652894598542,-0.9879087269401787
2027-02-11,0,49,0,1,0,1,5.0,3,0,0.15601042342477014,0.22262357280794193,-0.9782129351332062,-0.9813561807535599
2027-02-12,10,56,0,0,0,5,5.0,4,0,0.3583027272484148,0.21741271661730377,-0.9989605597588277,-0.9734062807560034
2027-02-13,12,49,2,1,0,15,3.4,5,0,0.2382117203777517,0.21224657361505556,-0.9930545891403681,-0.9640703468161518
2027-02-14,4,85,1,1,1,12,2.9,6,1,0.04443763713492062,0.20712596122908056,-0.960652602422325,-0.9533616723774299
2027-02-15,0,111,1,0,0,11,3.4,0,2,0.17743415640634938,0.20205168968305176,-0.9026191276690325,-0.9412955055295041
2027-02-16,0,74,1,1,0,9,4.2,1,1,0.08105034586883751,0.1970245618682262,-0.8205025751070917,-0.9278890272965108
2027-02-17,24,109,0,0,0,11,4.5,2,2,0.23325972978998843,0.19204537321641085,-0.716493923482776,-0.9131613271729853
2027-02-18,54,84,0,0,0,12,4.0,3,1,0.4563029734443914,0.18711491157409738,-0.5933682618376206,-0.8971333759423152
2027-02-19,0,53,0,0,1,10,4.8,4,0,0.11099512270858747,0.18223395707780865,-0.45441074644488716,-0.8798279958164311
2027-02-20,57,109,0,1,1,11,4.3,5,2,0.524107383079782,0.1774032820306537,-0.30332894847462016,-0.8612698279392331
2027-02-21,32,40,1,1,0,7,4.6,6,0,0.2494485341513156,0.17262365078013325,-0.14415393106796215,-0.8414852973000514
2027-02-22,37,41,0,1,0,3,5.0,0,0,0.35765966969172464,0.1678958195971934,0.018867304784452518,-0.8205025751070895
2027-02-23,14,72,0,0,0,4,4.9,1,1,0.1411241998676989,0.16322053655656715,0.18138513587265417,-0.7983515386744086
2027-02-24,53,47,0,0,0,8,4.9,2,0,0.25621935561558057,0.15859854141840596,0.33906337049466817,-0.7750637288796028
2027-02-25,76,48,0,0,0,12,4.1,3,0,0.5239791499617252,0.15403056551122707,0.4876949438136434,-0.7506723052527264
2027-02-26,76,72,0,0,0,6,5.0,4,1,0.4819498063691885,0.1495173316162018,0.6233141679382164,-0.7252119987604002
2027-02-27,48,85,1,1,1,10,4.1,5,1,0.2639644320402215,0.1450595538527859,0.7423025417456018,-0.6987190623523687
2027-02-28,44,73,0,1,0,11,4.3,6,1,0.22351415888456408,0.14065793756573136,0.8414852973000537,-0.6712312193409049
2027-03-01,34,103,0,1,0,11,3.8,0,2,0.27642704708167387,0.1363131792134759,0.9182161068802723,-0.6427876096865424
2027-03-02,61,80,0,0,0,10,4.2,1,1,0.32112925534140707,0.13202596625794888,0.9704476905197934,-0.613428734266663
2027-03-03,102,114,0,0,0,18,3.5,2,2,0.557406885681536,0.1277969770557908,0.9967864401570345,-0.5831963972062755
2027-03-04,39,60,0,0,0,2,5.0,3,0,0.16218908617481992,0.12362688075102318,0.9965296029503373,-0.5521336463530734
2027-03-05,31,82,2,0,0,14,3.9,4,1,0.15480747939205203,0.11951633716916654,0.9696840316576852,-0.5202847119815831
2027-03-06,55,117,0,1,0,12,4.8,5,2,0.20960392282734935,0.11546599671284224,0.9169660017960136,-0.4876949438136366
2027-03-07,45,73,0,1,0,8,5.0,6,1,0.10686653718771086,0.11147650025885614,0.839782100458546,-0.4544107464448805
2027-03-08,56,120,0,0,0,12,4.2,0,2,0.36441921405229005,0.10754847905679787,0.7401916967019393,-0.42047951326921845
2027-03-09,26,40,0,1,0,11,4.7,1,0,0.06985421523280302,0.10368255462915804,0.620851994843247,-0.3859495589953307
2027-03-10,79,47,0,0,0,5,4.1,2,0,0.5752524381494896,0.0998793386729841,0.48494713671750095,-0.3508700508513335
2027-03-11,41,82,0,0,0,7,4.5,3,1,0.28165155884564697,0.09613943296309702,0.3361032445422136,-0.31529093857550655
2027-03-12,58,41,0,0,0,5,4.0,4,0,0.37944115369394515,0.09246342925686907,0.17829167115798386,-0.27926288329283183
2027-03-13,34,105,1,1,0,19,3.8,5,2,0.045659631002925305,0.08885190920059571,0.0157230390570313,-0.24283718537859003
2027-03-14,22,44,0,1,1,2,4.7,6,0,0.3907392159198113,0.08530544423745884,-0.14726510462014017,-0.20606571141169652
2027-03-15,40,108,0,0,1,11,3.4,0,2,0.32590294062100394,0.08182459551711241,-0.3063240196067723,-0.16900082032185065
2027-03-16,26,117,0,0,0,15,3.9,1,2,0.3450841502829877,0.07840991380688905,-0.4572098026790845,-0.13169528883562628
2027-03-17,24,50,0,1,0,8,5.0,2,0,0.23701367390107056,0.07506193940465727,-0.595896620633894,-0.09420223632763004
2027-03-18,34,47,1,1,0,11,4.2,3,0,0.4243518655493258,0.07178120205332733,-0.7186841248685276,-0.05657504918379725
2027-03-19,0,95,2,0,0,26,3.0,4,2,0.12881200099088816,0.06856822085703496,-0.8222961815988108,-0.018867304784469543
2027-03-20,20,112,0,1,0,17,4.2,5,2,0.3299114686361586,0.06542350419900084,-0.9039682834620125,0.01886730478446354
2027-03-21,0,83,1,1,0,9,4.0,6,1,0.06675553056618239,0.062347549661093626,-0.9615213102471281,0.05657504918378771
2027-03-22,0,41,1,0,1,4,4.3,0,0,0.10571078303232644,0.05934084394509681,-0.9934196707178106,0.09420223632762406
2027-03-23,39,79,2,0,0,21,3.1,1,1,0.5357995621053333,0.05640386279569809,-0.9988122742272697,0.13169528883562034
2027-03-24,0,80,0,0,0,12,3.8,2,1,0.15957134377575063,0.05353707092521609,-0.9775552389476849,0.16900082032184474
2027-03-25,0,54,0,0,0,4,5.0,3,0,0.12287989871766325,0.05074092194006652,-0.9302157308286061,0.20606571141169067
2027-03-26,11,106,0,0,0,9,5.0,4,2,0.30995644773932673,0.048015858268992295,-0.8580568308556955,0.2428371853785842
2027-03-27,8,45,1,1,0,7,4.0,5,0,0.5006741240171694,0.04536231109305594,-0.763003834371526,0.2792628832928261
2027-03-28,0,47,0,1,0,1,4.7,6,0,0.19253338124350866,0.04278070027741748,-0.6475928816374006,0.31529093857550083
2027-03-29,59,56,0,0,1,10,4.1,0,0,0.6798139772747849,0.04027143430489749,-0.5149032902408048,0.3508700508513279
2027-03-30,4,55,0,0,0,4,5.0,1,0,0.16580692395614124,0.03783491021134616,-0.3684753948102513,0.3859495589953251
2027-03-31,15,49,0,0,0,6,4.5,2,0,0.44532573170634104,0.0354715135228188,-0.2122160861825198,0.4204795132692098
2027-04-01,42,85,0,0,0,3,5.0,3,1,0.28710346659034747,0.033181618194576934,-0.050294570363360644,0.45441074644487517
2027-04-02,27,38,1,0,0,12,3.8,4,0,0.20515210248463084,0.03096558655191728,0.11296887142906774,0.4876949438136314
2027-04-03,50,53,0,1,0,8,4.5,5,0,0.3569482999794101,0.028823769232840746,0.27321815360845064,0.5202847119815749
2027-04-04,18,44,1,1,0,5,3.8,6,0,0.08720531597496316,0.026756505132573993,0.426177612372437,0.5521336463530684
2027-04-05,46,118,0,0,0,13,3.8,0,2,0.23791157291652001,0.024764121349944324,0.5677660860947006,0.5831963972062677
2027-04-06,60,74,0,0,0,8,4.9,1,1,0.2125906368597829,0.022846933135625802,0.694205806140729,0.6134287342666582
2027-04-07,49,75,0,0,0,7,4.1,2,1,0.3380474712276761,0.02100524384225566,0.8021231927550427,0.6427876096865378
2027-04-08,70,82,0,0,0,0,5.0,3,1,0.29052756084271986,0.01923934487643747,0.8886388666523501,0.6712312193408978
2027-04-09,64,113,0,0,0,10,4.5,4,2,0.3479181328972756,0.017549515652630576,0.9514444746831783,0.6987190623523644
2027-04-10,59,47,0,1,0,6,5.0,5,0,0.42219960770511694,0.01593602354894086,0.9888642797634349,0.7252119987603961
2027-04-11,72,81,0,1,1,7,4.3,6,1,0.24249642318363557,0.014399123864811958,0.9998998717667491,0.7506723052527201
2027-04-12,60,112,1,0,0,16,4.2,0,2,0.3024763373927353,0.01293905978063209,0.9842568064333683,0.7750637288795991
2027-04-13,88,81,0,0,0,14,4.2,1,1,0.5685546252018754,0.01155606231925388,0.9423524615343216,0.798351538674405
2027-04-14,50,47,0,0,0,5,5.0,2,0,0.29393240112032726,0.01025035030944177,0.8753049006778088,0.8205025751070839
2027-04-15,37,82,0,1,0,2,4.1,3,1,0.23718069472344744,0.009022130351246771,0.7849030418864057,0.8414852973000482
2027-04-16,64,57,0,0,0,6,5.0,4,0,0.4348483136027772,0.007871596783315726,0.6735589268868752,0.8612698279392301
2027-04-17,56,73,0,1,0,8,4.5,5,1,0.24766475341982122,0.006798931652142848,0.5442433646315747,0.8798279958164266
2027-04-18,68,105,0,1,0,9,4.6,6,2,0.5915252921662858,0.00580430468326365,0.400406666167809,0.8971333759423126
2027-04-19,57,50,0,0,0,8,4.3,0,0,0.49414273786873564,0.004887873254400876,0.2458865857538661,0.9131613271729829
2027-04-20,37,104,0,0,0,6,3.9,1,2,0.19275092244199293,0.004049782370561583,0.08480592447550779,0.9278890272965072
2027-04-21,16,40,0,0,0,4,4.5,2,0,0.21570858057122805,0.0032901646410947727,-0.07853747156566036,0.9412955055295021
2027-04-22,44,115,1,0,0,13,3.7,3,2,0.4548274324248505,0.0026091402587073986,-0.23978538349774417,0.9533616723774291
2027-04-23,41,68,0,0,0,6,4.8,4,1,0.43203347294911104,0.002006816980447912,-0.39463550274943876,0.9640703468161492
2027-04-24,30,47,0,1,0,7,5.0,5,0,0.4727380263938699,0.0014832901106549556,-0.5389562223602056,0.973406280756002
